id,country_id,country_or_area,year,value,category
1,1,Australia,2014,393126.947,CO2
2,1,Australia,2013,396913.9365,CO2
3,1,Australia,2012,406462.8477,CO2
4,1,Australia,2011,403705.5283,CO2
5,1,Australia,2010,406200.9932,CO2
6,1,Australia,2009,408448.479,CO2
7,1,Australia,2008,404237.8282,CO2
8,1,Australia,2007,398816.4535,CO2
9,1,Australia,2006,391134.1009,CO2
10,1,Australia,2005,385581.1328,CO2
11,1,Australia,2004,381519.2616,CO2
12,1,Australia,2003,368345.9774,CO2
13,1,Australia,2002,361861.3879,CO2
14,1,Australia,2001,357653.3299,CO2
15,1,Australia,2000,349885.4331,CO2
16,1,Australia,1999,343713.9069,CO2
17,1,Australia,1998,334328.1426,CO2
18,1,Australia,1997,320439.1168,CO2
19,1,Australia,1996,311914.8198,CO2
20,1,Australia,1995,305162.5435,CO2
21,1,Australia,1994,293830.7091,CO2
22,1,Australia,1993,289142.2677,CO2
23,1,Australia,1992,284766.0927,CO2
24,1,Australia,1991,279741.639,CO2
25,1,Australia,1990,278265.8989,CO2
26,1,Australia,2014,522397.0907,GHGS and CO2 mix
27,1,Australia,2013,526882.6673,GHGS and CO2 mix
28,1,Australia,2012,537377.5715,GHGS and CO2 mix
29,1,Australia,2011,534089.7987,GHGS and CO2 mix
30,1,Australia,2010,533917.4363,GHGS and CO2 mix
31,1,Australia,2009,537889.8926,GHGS and CO2 mix
32,1,Australia,2008,533693.5082,GHGS and CO2 mix
33,1,Australia,2007,529842.8703,GHGS and CO2 mix
34,1,Australia,2006,522517.1917,GHGS and CO2 mix
35,1,Australia,2005,518850.7595,GHGS and CO2 mix
36,1,Australia,2004,511710.242,GHGS and CO2 mix
37,1,Australia,2003,495154.086,GHGS and CO2 mix
38,1,Australia,2002,494740.1008,GHGS and CO2 mix
39,1,Australia,2001,491441.6959,GHGS and CO2 mix
40,1,Australia,2000,483445.8267,GHGS and CO2 mix
41,1,Australia,1999,472245.9908,GHGS and CO2 mix
42,1,Australia,1998,466382.1125,GHGS and CO2 mix
43,1,Australia,1997,451721.7178,GHGS and CO2 mix
44,1,Australia,1996,439803.9622,GHGS and CO2 mix
45,1,Australia,1995,433478.6508,GHGS and CO2 mix
46,1,Australia,1994,424092.9594,GHGS and CO2 mix
47,1,Australia,1993,423764.9326,GHGS and CO2 mix
48,1,Australia,1992,423080.1082,GHGS and CO2 mix
49,1,Australia,1991,418674.0575,GHGS and CO2 mix
50,1,Australia,1990,418623.0496,GHGS and CO2 mix
51,1,Australia,2014,522397.0907,GHGS
52,1,Australia,2013,526882.6673,GHGS
53,1,Australia,2012,537377.5715,GHGS
54,1,Australia,2011,534089.7987,GHGS
55,1,Australia,2010,533917.4363,GHGS
56,1,Australia,2009,537889.8926,GHGS
57,1,Australia,2008,533693.5082,GHGS
58,1,Australia,2007,529842.8703,GHGS
59,1,Australia,2006,522517.1917,GHGS
60,1,Australia,2005,518850.7595,GHGS
61,1,Australia,2004,511710.242,GHGS
62,1,Australia,2003,495154.086,GHGS
63,1,Australia,2002,494740.1008,GHGS
64,1,Australia,2001,491441.6959,GHGS
65,1,Australia,2000,483445.8267,GHGS
66,1,Australia,1999,472245.9908,GHGS
67,1,Australia,1998,466382.1125,GHGS
68,1,Australia,1997,451721.7178,GHGS
69,1,Australia,1996,439803.9622,GHGS
70,1,Australia,1995,433478.6508,GHGS
71,1,Australia,1994,424092.9594,GHGS
72,1,Australia,1993,423764.9326,GHGS
73,1,Australia,1992,423080.1082,GHGS
74,1,Australia,1991,418674.0575,GHGS
75,1,Australia,1990,418623.0496,GHGS
76,1,Australia,2014,10787.35014,HFCS
77,1,Australia,2013,10034.12762,HFCS
78,1,Australia,2012,9353.066412,HFCS
79,1,Australia,2011,8837.850581,HFCS
80,1,Australia,2010,8166.067244,HFCS
81,1,Australia,2009,7468.944106,HFCS
82,1,Australia,2008,6832.226745,HFCS
83,1,Australia,2007,6143.734777,HFCS
84,1,Australia,2006,5456.520671,HFCS
85,1,Australia,2005,5002.482722,HFCS
86,1,Australia,2004,4266.921254,HFCS
87,1,Australia,2003,3578.35151,HFCS
88,1,Australia,2002,2926.730457,HFCS
89,1,Australia,2001,2305.928964,HFCS
90,1,Australia,2000,1613.200712,HFCS
91,1,Australia,1999,1374.29311,HFCS
92,1,Australia,1998,998.2895798,HFCS
93,1,Australia,1997,705.2283181,HFCS
94,1,Australia,1996,414.1706378,HFCS
95,1,Australia,1995,1004.032111,HFCS
96,1,Australia,1994,1027.343549,HFCS
97,1,Australia,1993,1829.872,HFCS
98,1,Australia,1992,1333.184,HFCS
99,1,Australia,1991,1424.68352,HFCS
100,1,Australia,1990,1424.68352,HFCS
101,1,Australia,2014,98076.1094,CH4
102,1,Australia,2013,99857.20463,CH4
103,1,Australia,2012,100796.8387,CH4
104,1,Australia,2011,101085.5379,CH4
105,1,Australia,2010,99447.73016,CH4
106,1,Australia,2009,101886.8333,CH4
107,1,Australia,2008,103119.5461,CH4
108,1,Australia,2007,105174.6678,CH4
109,1,Australia,2006,104842.3899,CH4
110,1,Australia,2005,105887.563,CH4
111,1,Australia,2004,103839.2109,CH4
112,1,Australia,2003,102574.2078,CH4
113,1,Australia,2002,108309.1435,CH4
114,1,Australia,2001,110301.734,CH4
115,1,Australia,2000,111520.3096,CH4
116,1,Australia,1999,107889.225,CH4
117,1,Australia,1998,111427.9298,CH4
118,1,Australia,1997,111898.8547,CH4
119,1,Australia,1996,109185.3377,CH4
120,1,Australia,1995,109900.7351,CH4
121,1,Australia,1994,110997.4102,CH4
122,1,Australia,1993,113837.5119,CH4
123,1,Australia,1992,116837.5067,CH4
124,1,Australia,1991,117744.6418,CH4
125,1,Australia,1990,118768.8378,CH4
126,1,Australia,2014,20084.54283,N2O
127,1,Australia,2013,19756.45265,N2O
128,1,Australia,2012,20342.38348,N2O
129,1,Australia,2011,20034.57515,N2O
130,1,Australia,2010,19698.29882,N2O
131,1,Australia,2009,19607.63314,N2O
132,1,Australia,2008,18908.28079,N2O
133,1,Australia,2007,18963.11899,N2O
134,1,Australia,2006,20224.60649,N2O
135,1,Australia,2005,20405.81581,N2O
136,1,Australia,2004,20163.24015,N2O
137,1,Australia,2003,18765.2767,N2O
138,1,Australia,2002,19712.73233,N2O
139,1,Australia,2001,19182.28679,N2O
140,1,Australia,2000,18949.16957,N2O
141,1,Australia,1999,17933.43979,N2O
142,1,Australia,1998,17743.91311,N2O
143,1,Australia,1997,17201.89078,N2O
144,1,Australia,1996,16609.58678,N2O
145,1,Australia,1995,15578.19641,N2O
146,1,Australia,1994,15790.42685,N2O
147,1,Australia,1993,15374.99343,N2O
148,1,Australia,1992,15293.18335,N2O
149,1,Australia,1991,14923.40502,N2O
150,1,Australia,1990,15345.59786,N2O
151,1,Australia,2014,192.5359906,PFCS
152,1,Australia,2013,192.0012359,PFCS
153,1,Australia,2012,294.882947,PFCS
154,1,Australia,2011,301.3048395,PFCS
155,1,Australia,2010,283.3152346,PFCS
156,1,Australia,2009,358.5519811,PFCS
157,1,Australia,2008,444.5166936,PFCS
158,1,Australia,2007,582.676819,PFCS
159,1,Australia,2006,687.0598418,PFCS
160,1,Australia,2005,1791.70112,PFCS
161,1,Australia,2004,1713.848706,PFCS
162,1,Australia,2003,1683.984775,PFCS
163,1,Australia,2002,1727.623153,PFCS
164,1,Australia,2001,1801.881974,PFCS
165,1,Australia,2000,1287.061789,PFCS
166,1,Australia,1999,1139.058757,PFCS
167,1,Australia,1998,1660.51882,PFCS
168,1,Australia,1997,1228.150898,PFCS
169,1,Australia,1996,1410.395058,PFCS
170,1,Australia,1995,1530.835665,PFCS
171,1,Australia,1994,2164.428749,PFCS
172,1,Australia,1993,3315.528376,PFCS
173,1,Australia,1992,4603.282544,PFCS
174,1,Australia,1991,4610.743294,PFCS
175,1,Australia,1990,4607.012919,PFCS
176,1,Australia,2014,129.605354,SF6
177,1,Australia,2013,128.9446037,SF6
178,1,Australia,2012,127.5521681,SF6
179,1,Australia,2011,125.0019448,SF6
180,1,Australia,2010,121.0316537,SF6
181,1,Australia,2009,119.4510961,SF6
182,1,Australia,2008,151.1097127,SF6
183,1,Australia,2007,162.2184108,SF6
184,1,Australia,2006,172.513887,SF6
185,1,Australia,2005,182.064019,SF6
186,1,Australia,2004,207.7594614,SF6
187,1,Australia,2003,206.2877456,SF6
188,1,Australia,2002,202.4834148,SF6
189,1,Australia,2001,196.5343596,SF6
190,1,Australia,2000,190.6519354,SF6
191,1,Australia,1999,196.067201,SF6
192,1,Australia,1998,223.3185135,SF6
193,1,Australia,1997,248.4762475,SF6
194,1,Australia,1996,269.6522103,SF6
195,1,Australia,1995,302.307983,SF6
196,1,Australia,1994,282.6408961,SF6
197,1,Australia,1993,264.7591563,SF6
198,1,Australia,1992,246.8588488,SF6
199,1,Australia,1991,228.9448336,SF6
200,1,Australia,1990,211.0185114,SF6
201,2,Austria,2014,64262.56399,CO2
202,2,Austria,2013,67957.12111,CO2
203,2,Austria,2012,67698.65863,CO2
204,2,Austria,2011,70327.16704,CO2
205,2,Austria,2010,72531.82613,CO2
206,2,Austria,2009,67682.72515,CO2
207,2,Austria,2008,74066.25579,CO2
208,2,Austria,2007,74268.11072,CO2
209,2,Austria,2006,76934.95153,CO2
210,2,Austria,2005,79588.50188,CO2
211,2,Austria,2004,78388.99743,CO2
212,2,Austria,2003,78023.9539,CO2
213,2,Austria,2002,72126.59144,CO2
214,2,Austria,2001,70299.47115,CO2
215,2,Austria,2000,66274.74325,CO2
216,2,Austria,1999,65660.13364,CO2
217,2,Austria,1998,67047.25067,CO2
218,2,Austria,1997,67455.89273,CO2
219,2,Austria,1996,67667.2627,CO2
220,2,Austria,1995,64202.15922,CO2
221,2,Austria,1994,61189.1025,CO2
222,2,Austria,1993,60790.75772,CO2
223,2,Austria,1992,60432.24934,CO2
224,2,Austria,1991,65903.51331,CO2
225,2,Austria,1990,62297.16557,CO2
226,2,Austria,2014,76332.61859,GHGS and CO2 mix
227,2,Austria,2013,80042.54184,GHGS and CO2 mix
228,2,Austria,2012,79897.1151,GHGS and CO2 mix
229,2,Austria,2011,82626.63802,GHGS and CO2 mix
230,2,Austria,2010,84946.01971,GHGS and CO2 mix
231,2,Austria,2009,80190.65144,GHGS and CO2 mix
232,2,Austria,2008,87101.13468,GHGS and CO2 mix
233,2,Austria,2007,87241.15453,GHGS and CO2 mix
234,2,Austria,2006,89981.02128,GHGS and CO2 mix
235,2,Austria,2005,92810.4872,GHGS and CO2 mix
236,2,Austria,2004,91835.89424,GHGS and CO2 mix
237,2,Austria,2003,92018.48114,GHGS and CO2 mix
238,2,Austria,2002,86129.54644,GHGS and CO2 mix
239,2,Austria,2001,84380.80689,GHGS and CO2 mix
240,2,Austria,2000,80429.34339,GHGS and CO2 mix
241,2,Austria,1999,80106.71718,GHGS and CO2 mix
242,2,Austria,1998,81770.83956,GHGS and CO2 mix
243,2,Austria,1997,82474.39203,GHGS and CO2 mix
244,2,Austria,1996,83008.8063,GHGS and CO2 mix
245,2,Austria,1995,79813.03454,GHGS and CO2 mix
246,2,Austria,1994,76503.48529,GHGS and CO2 mix
247,2,Austria,1993,75988.22704,GHGS and CO2 mix
248,2,Austria,1992,75930.99577,GHGS and CO2 mix
249,2,Austria,1991,82636.90347,GHGS and CO2 mix
250,2,Austria,1990,78844.62726,GHGS and CO2 mix
251,2,Austria,2014,76332.61859,GHGS
252,2,Austria,2013,80042.54184,GHGS
253,2,Austria,2012,79897.1151,GHGS
254,2,Austria,2011,82626.63802,GHGS
255,2,Austria,2010,84946.01971,GHGS
256,2,Austria,2009,80190.65144,GHGS
257,2,Austria,2008,87101.13468,GHGS
258,2,Austria,2007,87241.15453,GHGS
259,2,Austria,2006,89981.02128,GHGS
260,2,Austria,2005,92810.4872,GHGS
261,2,Austria,2004,91835.89424,GHGS
262,2,Austria,2003,92018.48114,GHGS
263,2,Austria,2002,86129.54644,GHGS
264,2,Austria,2001,84380.80689,GHGS
265,2,Austria,2000,80429.34339,GHGS
266,2,Austria,1999,80106.71718,GHGS
267,2,Austria,1998,81770.83956,GHGS
268,2,Austria,1997,82474.39203,GHGS
269,2,Austria,1996,83008.8063,GHGS
270,2,Austria,1995,79813.03454,GHGS
271,2,Austria,1994,76503.48529,GHGS
272,2,Austria,1993,75988.22704,GHGS
273,2,Austria,1992,75930.99577,GHGS
274,2,Austria,1991,82636.90347,GHGS
275,2,Austria,1990,78844.62726,GHGS
276,2,Austria,2014,1642.800765,HFCS
277,2,Austria,2013,1602.596437,HFCS
278,2,Austria,2012,1612.466143,HFCS
279,2,Austria,2011,1535.800747,HFCS
280,2,Austria,2010,1483.190742,HFCS
281,2,Austria,2009,1308.202186,HFCS
282,2,Austria,2008,1248.532251,HFCS
283,2,Austria,2007,1195.890376,HFCS
284,2,Austria,2006,1152.466321,HFCS
285,2,Austria,2005,1145.809662,HFCS
286,2,Austria,2004,1158.343592,HFCS
287,2,Austria,2003,1072.191814,HFCS
288,2,Austria,2002,968.7769159,HFCS
289,2,Austria,2001,863.101239,HFCS
290,2,Austria,2000,713.626554,HFCS
291,2,Austria,1999,701.821024,HFCS
292,2,Austria,1998,610.3392316,HFCS
293,2,Austria,1997,500.8283867,HFCS
294,2,Austria,1996,420.7861129,HFCS
295,2,Austria,1995,357.9315198,HFCS
296,2,Austria,1994,261.1055906,HFCS
297,2,Austria,1993,235.2647866,HFCS
298,2,Austria,1992,5.636486392,HFCS
299,2,Austria,1991,3.88944,HFCS
300,2,Austria,1990,2.43756,HFCS
301,2,Austria,2014,6623.265756,CH4
302,2,Austria,2013,6757.490404,CH4
303,2,Austria,2012,6855.141467,CH4
304,2,Austria,2011,6976.418553,CH4
305,2,Austria,2010,7182.81643,CH4
306,2,Austria,2009,7294.264546,CH4
307,2,Austria,2008,7399.361705,CH4
308,2,Austria,2007,7543.052546,CH4
309,2,Austria,2006,7667.628872,CH4
310,2,Austria,2005,7809.615176,CH4
311,2,Austria,2004,8048.712308,CH4
312,2,Austria,2003,8061.205812,CH4
313,2,Austria,2002,8134.080336,CH4
314,2,Austria,2001,8284.300539,CH4
315,2,Austria,2000,8466.366071,CH4
316,2,Austria,1999,8645.176255,CH4
317,2,Austria,1998,8831.331453,CH4
318,2,Austria,1997,9011.517063,CH4
319,2,Austria,1996,9382.925634,CH4
320,2,Austria,1995,9674.04959,CH4
321,2,Austria,1994,9775.857792,CH4
322,2,Austria,1993,10073.8332,CH4
323,2,Austria,1992,10164.74868,CH4
324,2,Austria,1991,10462.09619,CH4
325,2,Austria,1990,10598.56636,CH4
326,2,Austria,2014,10.56252,NF3
327,2,Austria,2013,9.7524,NF3
328,2,Austria,2012,8.56388,NF3
329,2,Austria,2011,4.1022,NF3
330,2,Austria,2010,4.11596,NF3
331,2,Austria,2009,4.5408,NF3
332,2,Austria,2008,53.47136,NF3
333,2,Austria,2007,59.3916,NF3
334,2,Austria,2006,32.7316,NF3
335,2,Austria,2005,28.1564,NF3
336,2,Austria,2004,26.5396,NF3
337,2,Austria,2003,21.555384,NF3
338,2,Austria,2002,10.5092,NF3
339,2,Austria,2001,10.5092,NF3
340,2,Austria,2000,10.5092,NF3
341,2,Austria,1999,8.236693878,NF3
342,2,Austria,1998,9.430603636,NF3
343,2,Austria,1997,15.52644,NF3
344,2,Austria,1996,7.92576,NF3
345,2,Austria,1995,6.43968,NF3
346,2,Austria,1994,0.75852,NF3
347,2,Austria,2014,3427.437373,N2O
348,2,Austria,2013,3361.483493,N2O
349,2,Austria,2012,3359.69049,N2O
350,2,Austria,2011,3402.288059,N2O
351,2,Austria,2010,3330.150843,N2O
352,2,Austria,2009,3523.218065,N2O
353,2,Austria,2008,3751.892602,N2O
354,2,Austria,2007,3577.370164,N2O
355,2,Austria,2006,3567.393598,N2O
356,2,Austria,2005,3581.493864,N2O
357,2,Austria,2004,3571.721463,N2O
358,2,Austria,2003,4163.74847,N2O
359,2,Austria,2002,4174.31268,N2O
360,2,Austria,2001,4177.761625,N2O
361,2,Austria,2000,4301.70461,N2O
362,2,Austria,1999,4335.798196,N2O
363,2,Austria,1998,4347.074091,N2O
364,2,Austria,1997,4286.758693,N2O
365,2,Austria,1996,4272.75225,N2O
366,2,Austria,1995,4388.997183,N2O
367,2,Austria,1994,4279.530976,N2O
368,2,Austria,1993,4080.848095,N2O
369,2,Austria,1992,4161.616383,N2O
370,2,Austria,1991,4460.646665,N2O
371,2,Austria,1990,4293.06259,N2O
372,2,Austria,2014,53.028514,PFCS
373,2,Austria,2013,49.22899,PFCS
374,2,Austria,2012,50.715244,PFCS
375,2,Austria,2011,73.51273,PFCS
376,2,Austria,2010,78.048961,PFCS
377,2,Austria,2009,36.02206,PFCS
378,2,Austria,2008,208.1864855,PFCS
379,2,Austria,2007,230.332465,PFCS
380,2,Austria,2006,172.3869125,PFCS
381,2,Austria,2005,163.2852,PFCS
382,2,Austria,2004,157.57325,PFCS
383,2,Austria,2003,126.38302,PFCS
384,2,Austria,2002,101.9749779,PFCS
385,2,Austria,2001,116.3374279,PFCS
386,2,Austria,2000,87.86564,PFCS
387,2,Austria,1999,79.18290969,PFCS
388,2,Austria,1998,55.53114267,PFCS
389,2,Austria,1997,117.471744,PFCS
390,2,Austria,1996,80.25417,PFCS
391,2,Austria,1995,83.34963,PFCS
392,2,Austria,1994,70.956369,PFCS
393,2,Austria,1993,63.52011,PFCS
394,2,Austria,1992,510.473091,PFCS
395,2,Austria,1991,1192.617422,PFCS
396,2,Austria,1990,1182.786803,PFCS
397,2,Austria,2014,312.9596646,SF6
398,2,Austria,2013,304.8690045,SF6
399,2,Austria,2012,311.8792436,SF6
400,2,Austria,2011,307.3486854,SF6
401,2,Austria,2010,335.8706445,SF6
402,2,Austria,2009,341.6786318,SF6
403,2,Austria,2008,373.4344819,SF6
404,2,Austria,2007,367.0066569,SF6
405,2,Austria,2006,453.4624463,SF6
406,2,Austria,2005,493.6250143,SF6
407,2,Austria,2004,484.0066031,SF6
408,2,Austria,2003,549.4427452,SF6
409,2,Austria,2002,613.300884,SF6
410,2,Austria,2001,629.3257066,SF6
411,2,Austria,2000,574.528064,SF6
412,2,Austria,1999,676.368455,SF6
413,2,Austria,1998,869.8823666,SF6
414,2,Austria,1997,1086.396974,SF6
415,2,Austria,1996,1176.899675,SF6
416,2,Austria,1995,1100.107713,SF6
417,2,Austria,1994,926.1735358,SF6
418,2,Austria,1993,744.0031319,SF6
419,2,Austria,1992,656.2717871,SF6
420,2,Austria,1991,614.1404424,SF6
421,2,Austria,1990,470.6083777,SF6
422,3,Belarus,2014,60615.64573,CO2
423,3,Belarus,2013,61510.98715,CO2
424,3,Belarus,2012,60636.85139,CO2
425,3,Belarus,2011,61128.40059,CO2
426,3,Belarus,2010,61632.4927,CO2
427,3,Belarus,2009,59596.20538,CO2
428,3,Belarus,2008,63846.10379,CO2
429,3,Belarus,2007,61563.88173,CO2
430,3,Belarus,2006,62229.39888,CO2
431,3,Belarus,2005,59664.73908,CO2
432,3,Belarus,2004,58457.64762,CO2
433,3,Belarus,2003,54845.14584,CO2
434,3,Belarus,2002,53843.70442,CO2
435,3,Belarus,2001,53783.84767,CO2
436,3,Belarus,2000,53686.85749,CO2
437,3,Belarus,1999,55033.95212,CO2
438,3,Belarus,1998,57426.32958,CO2
439,3,Belarus,1997,60971.81631,CO2
440,3,Belarus,1996,57251.3557,CO2
441,3,Belarus,1995,56005.93938,CO2
442,3,Belarus,1994,62402.27908,CO2
443,3,Belarus,1993,75551.75529,CO2
444,3,Belarus,1992,87060.81029,CO2
445,3,Belarus,1991,93649.16614,CO2
446,3,Belarus,1990,100438.0951,CO2
447,3,Belarus,2014,91895.64656,GHGS and CO2 mix
448,3,Belarus,2013,93037.24545,GHGS and CO2 mix
449,3,Belarus,2012,90925.11458,GHGS and CO2 mix
450,3,Belarus,2011,91671.72701,GHGS and CO2 mix
451,3,Belarus,2010,91183.54936,GHGS and CO2 mix
452,3,Belarus,2009,89223.65626,GHGS and CO2 mix
453,3,Belarus,2008,92364.34897,GHGS and CO2 mix
454,3,Belarus,2007,88920.64195,GHGS and CO2 mix
455,3,Belarus,2006,89449.65545,GHGS and CO2 mix
456,3,Belarus,2005,85596.0987,GHGS and CO2 mix
457,3,Belarus,2004,83688.29957,GHGS and CO2 mix
458,3,Belarus,2003,79158.71882,GHGS and CO2 mix
459,3,Belarus,2002,76683.86789,GHGS and CO2 mix
460,3,Belarus,2001,77921.82759,GHGS and CO2 mix
461,3,Belarus,2000,77959.72496,GHGS and CO2 mix
462,3,Belarus,1999,79497.84206,GHGS and CO2 mix
463,3,Belarus,1998,82668.83156,GHGS and CO2 mix
464,3,Belarus,1997,86282.50594,GHGS and CO2 mix
465,3,Belarus,1996,82375.19422,GHGS and CO2 mix
466,3,Belarus,1995,80369.78235,GHGS and CO2 mix
467,3,Belarus,1994,88206.35674,GHGS and CO2 mix
468,3,Belarus,1993,103951.5253,GHGS and CO2 mix
469,3,Belarus,1992,116588.6865,GHGS and CO2 mix
470,3,Belarus,1991,125601.0529,GHGS and CO2 mix
471,3,Belarus,1990,133457.162,GHGS and CO2 mix
472,3,Belarus,2014,91895.64656,GHGS
473,3,Belarus,2013,93037.24545,GHGS
474,3,Belarus,2012,90925.11458,GHGS
475,3,Belarus,2011,91671.72701,GHGS
476,3,Belarus,2010,91183.54936,GHGS
477,3,Belarus,2009,89223.65626,GHGS
478,3,Belarus,2008,92364.34897,GHGS
479,3,Belarus,2007,88920.64195,GHGS
480,3,Belarus,2006,89449.65545,GHGS
481,3,Belarus,2005,85596.0987,GHGS
482,3,Belarus,2004,83688.29957,GHGS
483,3,Belarus,2003,79158.71882,GHGS
484,3,Belarus,2002,76683.86789,GHGS
485,3,Belarus,2001,77921.82759,GHGS
486,3,Belarus,2000,77959.72496,GHGS
487,3,Belarus,1999,79497.84206,GHGS
488,3,Belarus,1998,82668.83156,GHGS
489,3,Belarus,1997,86282.50594,GHGS
490,3,Belarus,1996,82375.19422,GHGS
491,3,Belarus,1995,80369.78235,GHGS
492,3,Belarus,1994,88206.35674,GHGS
493,3,Belarus,1993,103951.5253,GHGS
494,3,Belarus,1992,116588.6865,GHGS
495,3,Belarus,1991,125601.0529,GHGS
496,3,Belarus,1990,133457.162,GHGS
497,3,Belarus,2014,18599.17902,CH4
498,3,Belarus,2013,18724.35897,CH4
499,3,Belarus,2012,17461.76739,CH4
500,3,Belarus,2011,17499.47716,CH4
501,3,Belarus,2010,17109.26788,CH4
502,3,Belarus,2009,17118.03116,CH4
503,3,Belarus,2008,16240.15979,CH4
504,3,Belarus,2007,15646.79325,CH4
505,3,Belarus,2006,15450.07858,CH4
506,3,Belarus,2005,14727.06005,CH4
507,3,Belarus,2004,14331.3702,CH4
508,3,Belarus,2003,13734.63192,CH4
509,3,Belarus,2002,12705.35545,CH4
510,3,Belarus,2001,12799.02586,CH4
511,3,Belarus,2000,12922.69628,CH4
512,3,Belarus,1999,13212.46249,CH4
513,3,Belarus,1998,13540.24471,CH4
514,3,Belarus,1997,13578.26528,CH4
515,3,Belarus,1996,13672.82202,CH4
516,3,Belarus,1995,13611.07597,CH4
517,3,Belarus,1994,14331.80708,CH4
518,3,Belarus,1993,15583.1134,CH4
519,3,Belarus,1992,16295.43619,CH4
520,3,Belarus,1991,17258.13445,CH4
521,3,Belarus,1990,17944.36914,CH4
522,3,Belarus,2014,12678.39486,N2O
523,3,Belarus,2013,12799.38845,N2O
524,3,Belarus,2012,12824.0358,N2O
525,3,Belarus,2011,13041.54566,N2O
526,3,Belarus,2010,12439.69152,N2O
527,3,Belarus,2009,12507.96678,N2O
528,3,Belarus,2008,12276.83196,N2O
529,3,Belarus,2007,11709.42559,N2O
530,3,Belarus,2006,11769.73202,N2O
531,3,Belarus,2005,11203.94616,N2O
532,3,Belarus,2004,10899.03711,N2O
533,3,Belarus,2003,10578.77634,N2O
534,3,Belarus,2002,10134.68991,N2O
535,3,Belarus,2001,11338.84348,N2O
536,3,Belarus,2000,11350.07429,N2O
537,3,Belarus,1999,11251.33876,N2O
538,3,Belarus,1998,11702.19104,N2O
539,3,Belarus,1997,11732.36701,N2O
540,3,Belarus,1996,11451.00532,N2O
541,3,Belarus,1995,10752.76528,N2O
542,3,Belarus,1994,11472.27057,N2O
543,3,Belarus,1993,12816.65657,N2O
544,3,Belarus,1992,13232.43998,N2O
545,3,Belarus,1991,14693.75233,N2O
546,3,Belarus,1990,15074.69781,N2O
547,3,Belarus,2014,2.426946,SF6
548,3,Belarus,2013,2.5108728,SF6
549,3,Belarus,2012,2.460006,SF6
550,3,Belarus,2011,2.303598,SF6
551,3,Belarus,2010,2.097258,SF6
552,3,Belarus,2009,1.4529414,SF6
553,3,Belarus,2008,1.25343,SF6
554,3,Belarus,2007,0.541386,SF6
555,3,Belarus,2006,0.445968,SF6
556,3,Belarus,2005,0.3534,SF6
557,3,Belarus,2004,0.244644,SF6
558,3,Belarus,2003,0.16473,SF6
559,3,Belarus,2002,0.118104,SF6
560,3,Belarus,2001,0.11058,SF6
561,3,Belarus,2000,0.0969,SF6
562,3,Belarus,1999,0.088692,SF6
563,3,Belarus,1998,0.066234,SF6
564,3,Belarus,1997,0.057342,SF6
565,3,Belarus,1996,0.011172,SF6
566,3,Belarus,1995,0.00171,SF6
567,4,Belgium,2014,96325.41318,CO2
568,4,Belgium,2013,101744.7367,CO2
569,4,Belgium,2012,100931.5956,CO2
570,4,Belgium,2011,104945.7138,CO2
571,4,Belgium,2010,114155.3867,CO2
572,4,Belgium,2009,107282.5435,CO2
573,4,Belgium,2008,120362.6098,CO2
574,4,Belgium,2007,118027.4086,CO2
575,4,Belgium,2006,122319.5938,CO2
576,4,Belgium,2005,125118.0165,CO2
577,4,Belgium,2004,128640.4835,CO2
578,4,Belgium,2003,127523.9897,CO2
579,4,Belgium,2002,126015.1947,CO2
580,4,Belgium,2001,125649.3705,CO2
581,4,Belgium,2000,126315.2099,CO2
582,4,Belgium,1999,124208.0718,CO2
583,4,Belgium,1998,129737.09,CO2
584,4,Belgium,1997,123495.7428,CO2
585,4,Belgium,1996,129010.4717,CO2
586,4,Belgium,1995,125519.442,CO2
587,4,Belgium,1994,124426.8857,CO2
588,4,Belgium,1993,121156.965,CO2
589,4,Belgium,1992,122217.9195,CO2
590,4,Belgium,1991,123130.6529,CO2
591,4,Belgium,1990,119982.5034,CO2
592,4,Belgium,2014,113866.619,GHGS and CO2 mix
593,4,Belgium,2013,119375.3015,GHGS and CO2 mix
594,4,Belgium,2012,118761.3382,GHGS and CO2 mix
595,4,Belgium,2011,122833.3955,GHGS and CO2 mix
596,4,Belgium,2010,133258.4057,GHGS and CO2 mix
597,4,Belgium,2009,125811.802,GHGS and CO2 mix
598,4,Belgium,2008,138749.6261,GHGS and CO2 mix
599,4,Belgium,2007,136451.3393,GHGS and CO2 mix
600,4,Belgium,2006,141046.7075,GHGS and CO2 mix
601,4,Belgium,2005,144803.082,GHGS and CO2 mix
602,4,Belgium,2004,148971.4048,GHGS and CO2 mix
603,4,Belgium,2003,147579.0697,GHGS and CO2 mix
604,4,Belgium,2002,147240.3653,GHGS and CO2 mix
605,4,Belgium,2001,147626.1335,GHGS and CO2 mix
606,4,Belgium,2000,149213.0172,GHGS and CO2 mix
607,4,Belgium,1999,148062.4436,GHGS and CO2 mix
608,4,Belgium,1998,154340.3929,GHGS and CO2 mix
609,4,Belgium,1997,149163.4559,GHGS and CO2 mix
610,4,Belgium,1996,157656.6871,GHGS and CO2 mix
611,4,Belgium,1995,154020.2937,GHGS and CO2 mix
612,4,Belgium,1994,151882.3725,GHGS and CO2 mix
613,4,Belgium,1993,147393.3946,GHGS and CO2 mix
614,4,Belgium,1992,148384.7268,GHGS and CO2 mix
